customerNumber,description,amount,tag
1341936022,RSPCA,-8.27,Savings
1341936022,Matalan,-21.31,Clothing
1341936022,Arriva Wales,-0.01,Transport
1341936022,MegaBus,-3.77,Transport
1341936022,Barclaycard,-4.44,Debt
1341936022,Paintball UK,-20.3,Entertainment
1341936022,Barclaycard,-0.66,Debt
1341936022,Paintball UK,-23.76,Entertainment
1341936022,Nicole Bailey,16.04,-
1341936022,Lidl,-30.36,Food
1341936022,Barclaycard,-0.34,Debt
1341936022,Matalan,-10.1,Clothing
1341936022,National Express,-4.03,Transport
1341936022,WWF,-4.26,Savings
1341936022,Paintball UK,-12.25,Entertainment
1341936022,Lori Alexander,2.86,-
1341936022,Alan Scott,2.74,-
1341936022,Matalan,-17.72,Clothing
1341936022,Lori Alexander,3.64,-
1341936022,Cancer Research,-9.38,Charity
1341936022,Arriva Wales,-4.59,Transport
1341936022,Rent,-940,Housing
1341936022,TicketMaster,-48.94,Entertainment
1341936022,Brenda Ward,6.16,-
1341936022,Interest,2.46,-
1341936022,Lori Alexander,3.96,-
1341936022,Interest,4.41,-
1341936022,American Express,-3.13,Debt
1341936022,Cancer Research,-4.34,Savings
1341936022,Interest,0.37,-
1341936022,Denise Patterson,7.11,-
1341936022,Interest,0.73,-
1341936022,Nicole Bailey,1.5,-
1341936022,Lori Alexander,6.05,-
1341936022,Wonga,-6.13,Debt
1341936022,Alan Scott,0.83,-
1341936022,Alan Scott,2.72,-
1341936022,Subway,-18.45,Food
1341936022,Brenda Ward,0.49,-
1341936022,Denise Patterson,1.24,-
1341936022,Lori Alexander,1.15,-
1341936022,MegaBus,-2.06,Transport
1341936022,Alan Scott,2.66,-
1341936022,Salary BACS Payment,2000,Salary
1341936022,Cancer Research,-2.39,Charity
1341936022,Alan Scott,0.49,-
1341936022,National Express,-5.09,Transport
1341936022,McColls,-21.42,Food
1341936022,Subway,-27.36,Food
1341936022,Payment received thank you,-166.14,Credit Repayment
1341936022,Superdrug,-7.87,Healthcare
1341936022,RSPCA,-0.01,Savings
1341936022,Payment received thank you,166.14,Credit Repayment
1341936022,Interest,11.06,-
1341936022,Bodyshop,-7.3,Healthcare
1341936022,Alan Scott,5.75,-
1341936022,Lidl,-12,Food
1341936022,M5 GoKarting,-24.89,Entertainment
1341936022,Payment received thank you,-97.62,Credit Repayment
1341936022,TicketMaster,-52.89,Entertainment
1341936022,Payment received thank you,97.62,Credit Repayment
1341936022,Arriva Wales,-14.12,Transport
1341936022,RSPCA,-9.09,Charity
1341936022,Wonga,-8.08,Debt
1341936022,McColls,-18.47,Food
1341936022,Wonga,-0.01,Debt
1341936022,National Express,-7.82,Transport
1341936022,McColls,-0.01,Food
1341936022,Lush,-23.36,Healthcare
1341936022,Payment received thank you,333.31,Credit Repayment
1341936022,Oxfam,-10.21,Savings
1341936022,Save the Children,-3.03,Savings
1341936022,McColls,-16.21,Food
1341936022,Cancer Research,-0.01,Charity
1341936022,Denise Patterson,0.67,-
1341936022,MegaBus,-4.06,Transport
1341936022,Barclaycard,-0.01,Debt
1341936022,Save the Children,-1.17,Charity
1341936022,Payment received thank you,-333.31,Credit Repayment
1341936022,Subway,-18.47,Food
1341936022,Oxfam,-0.79,Savings
1341936022,Lori Alexander,5.47,-
1341936022,Subway,-18,Food
1341936022,Payment received thank you,-77.27,Credit Repayment
1341936022,Payment received thank you,77.27,Credit Repayment
1341936022,Primark,-13.48,Clothing
1341936022,MegaBus,-0.01,Transport
1341936022,Cancer Research,-11.84,Savings
1341936022,RSPCA,-0.01,Savings
1341936022,Sports Direct,-11.35,Clothing
1341936022,Lidl,-2.09,Food
1341936022,Superdrug,-0.01,Healthcare
1341936022,Nicole Bailey,1.66,-
1341936022,Hitachi Personal Finance,-0.01,Debt
1341936022,Shelter,-0.32,Savings
1341936022,American Express,-11.03,Debt
1341936022,Arriva Wales,-9.16,Transport
1341936022,Alan Scott,3.22,-
1341936022,Alan Scott,5.21,-
1341936022,RSPCA,-6.3,Savings
1341936022,WWF,-2.76,Charity
1341936022,Lori Alexander,7.95,-
1341936022,Denise Patterson,4.4,-
1341936022,Three Mobile,-3.59,Mobile
1341936022,Brenda Ward,8.62,-
1341936022,Paintball UK,-24.62,Entertainment
1341936022,M5 GoKarting,-26.8,Entertainment
1341936022,Thames Water,-30.32,Water
1341936022,Brenda Ward,1.17,-
1341936022,Rent,-940,Housing
1341936022,Lush,-28.73,Healthcare
1341936022,Lori Alexander,7.45,-
1341936022,M5 GoKarting,-49.3,Entertainment
1341936022,Lush,-7.95,Healthcare
1341936022,Primark,-38.29,Clothing
1341936022,Interest,2.06,-
1341936022,Denise Patterson,10.23,-
1341936022,Brenda Ward,2.51,-
1341936022,Save the Children,-7.78,Charity
1341936022,Nicole Bailey,12.4,-
1341936022,Lush,-8.6,Healthcare
1341936022,Alan Scott,1.5,-
1341936022,Alan Scott,4.28,-
1341936022,Interest,8.47,-
1341936022,Barclaycard,-0.01,Debt
1341936022,Interest,7.02,-
1341936022,Primark,-27.97,Clothing
1341936022,Save the Children,-14.06,Savings
1341936022,WWF,-7.2,Charity
1341936022,Lori Alexander,0.23,-
1341936022,Oxfam,-4.52,Charity
1341936022,Primark,-4.05,Clothing
1341936022,Lush,-23.66,Healthcare
1341936022,Nicole Bailey,2.2,-
1341936022,Salary BACS Payment,2000,Salary
1341936022,Paintball UK,-25.22,Entertainment
1341936022,Sports Direct,-16.53,Clothing
1341936022,RSPCA,-0.01,Charity
1341936022,Lidl,-33.8,Food
1341936022,Matalan,-11.75,Clothing
1341936022,Shelter,-0.01,Charity
1341936022,Lidl,-13.81,Food
1341936022,Denise Patterson,2.43,-
1341936022,National Express,-0.01,Transport
1341936022,TicketMaster,-34.42,Entertainment
1341936022,Payment received thank you,-81.55,Credit Repayment
1341936022,Payment received thank you,81.55,Credit Repayment
1341936022,Primark,-0.01,Clothing
1341936022,McColls,-21.82,Food
1341936022,Payment received thank you,-18.2,Credit Repayment
1341936022,Payment received thank you,18.2,Credit Repayment
1341936022,Hitachi Personal Finance,-7.28,Debt
1341936022,Superdrug,-27.69,Healthcare
1341936022,Alan Scott,2.85,-
1341936022,WWF,-12.7,Charity
1341936022,Primark,-19.28,Clothing
1341936022,Superdrug,-9.06,Healthcare
1341936022,MegaBus,-4.58,Transport
1341936022,Barclaycard,-9.91,Debt
1341936022,MegaBus,-0.05,Transport
1341936022,Nicole Bailey,4.93,-
1341936022,Hitachi Personal Finance,-7.94,Debt
1341936022,MegaBus,-9.76,Transport
1341936022,McColls,-0.01,Food
1341936022,Arriva Wales,-0.01,Transport
1341936022,Lush,-16.14,Healthcare
1341936022,Subway,-28.79,Food
1341936022,National Express,-0.65,Transport
1341936022,Save the Children,-0.75,Savings
1341936022,Payment received thank you,-149.34,Credit Repayment
1341936022,Payment received thank you,149.34,Credit Repayment
1341936022,Bodyshop,-15.22,Healthcare
1341936022,Primark,-27.54,Clothing
1341936022,Primark,-7.23,Clothing
1341936022,Arriva Wales,-10.13,Transport
1341936022,Thames Water,-30.32,Water
1341936022,Payment received thank you,-60.59,Credit Repayment
1341936022,Payment received thank you,60.59,Credit Repayment
1341936022,Three Mobile,-3.59,Mobile
1341936022,Payment received thank you,-253.4,Credit Repayment
1341936022,RSPCA,-2.18,Charity
1341936022,M5 GoKarting,-36.48,Entertainment
1341936022,American Express,-7.06,Debt
1341936022,Sports Direct,-12.52,Clothing
1341936022,Save the Children,-1.46,Charity
1341936022,Payment received thank you,-165.22,Credit Repayment
1341936022,Subway,-27.14,Food
1341936022,Lush,-0.95,Healthcare
1341936022,Payment received thank you,165.22,Credit Repayment
1341936022,Hitachi Personal Finance,-0.01,Debt
1341936022,Payment received thank you,-0.03,Credit Repayment
1341936022,Payment received thank you,0.03,Credit Repayment
1341936022,Payment received thank you,253.4,Credit Repayment
1341936022,Payment received thank you,-7.99,Credit Repayment
1341936022,Payment received thank you,7.99,Credit Repayment
1341936022,Wonga,-4.83,Debt
1341936022,Cancer Research,-5.83,Charity
1341936022,Superdrug,-21.75,Healthcare
1341936022,RSPCA,-2.92,Savings
1341936022,Rent,-940,Housing
1341936022,McColls,-16.16,Food
1341936022,Lush,-7.47,Healthcare
1341936022,Arriva Wales,-2.12,Transport
1341936022,Oxfam,-4.3,Savings
1341936022,Lidl,-5.7,Food
1341936022,WWF,-0.73,Savings
1341936022,Oxfam,-5.21,Savings
1341936022,Brenda Ward,0.25,-
1341936022,American Express,-0.01,Debt
1341936022,Cancer Research,-4.4,Savings
1341936022,Supercuts,-11.45,Healthcare
1341936022,Lori Alexander,5.51,-
1341936022,Hitachi Personal Finance,-10.68,Debt
1341936022,Denise Patterson,1.8,-
1341936022,Matalan,-4.38,Clothing
1341936022,National Express,-5.2,Transport
1341936022,WWF,-3.71,Savings
1341936022,Primark,-28.55,Clothing
1341936022,Matalan,-2.03,Clothing
1341936022,Oxfam,-2.18,Savings
1341936022,Lori Alexander,4.75,-
1341936022,Nicole Bailey,8.76,-
1341936022,Barclaycard,-7.95,Debt
1341936022,Save the Children,-14.9,Charity
1341936022,Denise Patterson,4.99,-
1341936022,Paintball UK,-36.57,Entertainment
1341936022,Nicole Bailey,2.65,-
1341936022,Paintball UK,-20.34,Entertainment
1341936022,Shelter,-0.11,Charity
1341936022,Subway,-0.01,Food
1341936022,Barclaycard,-4.93,Debt
1341936022,Interest,16.4,-
1341936022,Shelter,-4.57,Charity
1341936022,Nicole Bailey,0.02,-
1341936022,Primark,-21.26,Clothing
1341936022,Save the Children,-7.71,Savings
1341936022,Bodyshop,-25.35,Healthcare
1341936022,Arriva Wales,-7.55,Transport
1341936022,Interest,1.59,-
1341936022,Denise Patterson,0.13,-
1341936022,Cancer Research,-0.01,Savings
1341936022,Shelter,-5.93,Savings
1341936022,Salary BACS Payment,2000,Salary
1341936022,Payment received thank you,-47.53,Credit Repayment
1341936022,Arriva Wales,-4.94,Transport
1341936022,RSPCA,-0.01,Charity
1341936022,Sports Direct,-10.3,Clothing
1341936022,Payment received thank you,47.53,Credit Repayment
1341936022,Nicole Bailey,5.55,-
1341936022,McColls,-6.56,Food
1341936022,M5 GoKarting,-46.92,Entertainment
1341936022,Wonga,-10.33,Debt
1341936022,Wonga,-6.92,Debt
1341936022,Payment received thank you,-76.09,Credit Repayment
1341936022,Save the Children,-0.01,Savings
1341936022,Payment received thank you,76.09,Credit Repayment
1341936022,Bodyshop,-26.85,Healthcare
1341936022,Primark,-0.01,Clothing
1341936022,Paintball UK,-32.64,Entertainment
1341936022,Brenda Ward,5.75,-
1341936022,Subway,-14.42,Food
1341936022,TicketMaster,-35.37,Entertainment
1341936022,Primark,-10.37,Clothing
1341936022,McColls,-26.33,Food
1341936022,WWF,-5.68,Charity
1341936022,Payment received thank you,29.15,Credit Repayment
1341936022,Payment received thank you,3.22,Credit Repayment
1341936022,Hitachi Personal Finance,-3.61,Debt
1341936022,Payment received thank you,-3.22,Credit Repayment
1341936022,National Express,-16.24,Transport
1341936022,American Express,-4.09,Debt
1341936022,Payment received thank you,-29.15,Credit Repayment
1341936022,McColls,-21.97,Food
1341936022,Sports Direct,-17.61,Clothing
1341936022,Three Mobile,-3.59,Mobile
1341936022,Lush,-11.06,Healthcare
1341936022,MegaBus,-0.01,Transport
1341936022,American Express,-2.35,Debt
1341936022,Subway,-0.01,Food
1341936022,WWF,-5.31,Savings
1341936022,Nicole Bailey,9.69,-
1341936022,Oxfam,-5.91,Savings
1341936022,Primark,-17.73,Clothing
1341936022,Payment received thank you,218.07,Credit Repayment
1341936022,Payment received thank you,-218.07,Credit Repayment
1341936022,WWF,-1.91,Charity
1341936022,Hitachi Personal Finance,-0.06,Debt
1341936022,American Express,-12.19,Debt
1341936022,Superdrug,-22.69,Healthcare
1341936022,Shelter,-9.11,Charity
1341936022,National Express,-2.2,Transport
1341936022,Barclaycard,-15.74,Debt
1341936022,American Express,-3.63,Debt
1341936022,Shelter,-5.07,Charity
1341936022,Oxfam,-9.1,Charity
1341936022,Sports Direct,-15.81,Clothing
1341936022,Lori Alexander,5.82,-
1341936022,Thames Water,-30.32,Water
1341936022,RSPCA,-7.99,Savings
1341936022,Supercuts,-25.4,Healthcare
1341936022,Oxfam,-3.05,Savings
1341936022,Shelter,-9.46,Savings
1341936022,Shelter,-9.59,Charity
1341936022,Lori Alexander,17.81,-
1341936022,Bodyshop,-12.34,Healthcare
1341936022,WWF,-5.99,Savings
1341936022,Wonga,-0.01,Debt
1341936022,Save the Children,-3.68,Savings
1341936022,TicketMaster,-34.11,Entertainment
1341936022,Interest,11.93,-
1341936022,Barclaycard,-9.65,Debt
1341936022,Lori Alexander,13.61,-
1341936022,Bodyshop,-9.76,Healthcare
1341936022,RSPCA,-0.01,Charity
1341936022,TicketMaster,-47.46,Entertainment
1341936022,Arriva Wales,-3.1,Transport
1341936022,Denise Patterson,3.33,-
1341936022,Lori Alexander,4.81,-
1341936022,McColls,-14.29,Food
1341936022,Matalan,-4.69,Clothing
1341936022,Rent,-940,Housing
1341936022,Interest,2.64,-
1341936022,RSPCA,-4.73,Savings
1341936022,WWF,-4.98,Savings
1341936022,Barclaycard,-0.67,Debt
1341936022,Superdrug,-37.22,Healthcare
1341936022,RSPCA,-15.17,Savings
1341936022,Alan Scott,9.72,-
1341936022,Interest,3.38,-
1341936022,Cancer Research,-8.51,Charity
1341936022,Lidl,-3.17,Food
1341936022,Hitachi Personal Finance,-6.18,Debt
1341936022,National Express,-0.01,Transport
1341936022,Lori Alexander,0.54,-
1341936022,Denise Patterson,1.92,-
1341936022,Nicole Bailey,1.04,-
1341936022,Denise Patterson,20.41,-
1341936022,Arriva Wales,-7.18,Transport
1341936022,Nicole Bailey,2.05,-
1341936022,Brenda Ward,4.07,-
1341936022,Interest,2.7,-
1341936022,Salary BACS Payment,2000,Salary
1341936022,Paintball UK,-22.68,Entertainment
1341936022,WWF,-5.96,Charity
1341936022,Primark,-13.38,Clothing
1341936022,Arriva Wales,-8.12,Transport
1341936022,Save the Children,-3.23,Savings
1341936022,Matalan,-22.63,Clothing
1341936022,Supercuts,-29.24,Healthcare
1341936022,Brenda Ward,0.19,-
1341936022,Lush,-5.02,Healthcare
1341936022,Save the Children,-5.46,Charity
1341936022,American Express,-0.01,Debt
1341936022,Superdrug,-3.79,Healthcare
1341936022,McColls,-17.86,Food
1341936022,Lori Alexander,9.76,-
1341936022,WWF,-0.01,Savings
1341936022,WWF,-7.03,Charity
1341936022,Payment received thank you,-35.33,Credit Repayment
1341936022,Payment received thank you,35.33,Credit Repayment
1341936022,Lori Alexander,0.09,-
1341936022,Shelter,-6.2,Savings
1341936022,Primark,-19.91,Clothing
1341936022,Sports Direct,-4.58,Clothing
1341936022,National Express,-0.29,Transport
1341936022,Cancer Research,-0.01,Charity
1341936022,Barclaycard,-0.13,Debt
1341936022,Sports Direct,-16.06,Clothing
1341936022,Brenda Ward,6.91,-
1341936022,RSPCA,-2.34,Savings
1341936022,Denise Patterson,0.05,-
1341936022,Interest,0.71,-
1341936022,Shelter,-0.19,Charity
1341936022,Cancer Research,-1.96,Savings
1341936022,Denise Patterson,2.37,-
1341936022,RSPCA,-0.01,Charity
1341936022,M5 GoKarting,-23.44,Entertainment
1341936022,Superdrug,-18.38,Healthcare
1341936022,Three Mobile,-3.59,Mobile
1341936022,Lori Alexander,0.07,-
1341936022,Shelter,-4.49,Charity
1341936022,Paintball UK,-27.41,Entertainment
1341936022,Matalan,-25.65,Clothing
1341936022,Supercuts,-26.44,Healthcare
1341936022,MegaBus,-3.23,Transport
1341936022,RSPCA,-10.15,Charity
1341936022,M5 GoKarting,-24.43,Entertainment
1341936022,Thames Water,-30.32,Water
1341936022,Payment received thank you,-9.19,Credit Repayment
1341936022,Payment received thank you,83.38,Credit Repayment
1341936022,Payment received thank you,-83.38,Credit Repayment
1341936022,American Express,-8.05,Debt
1341936022,Lidl,-12.57,Food
1341936022,Lori Alexander,0.79,-
1341936022,Brenda Ward,12.15,-
1341936022,Payment received thank you,9.19,Credit Repayment
1341936022,Cancer Research,-1.7,Charity
1341936022,Payment received thank you,-196.37,Credit Repayment
1341936022,Rent,-940,Housing
1341936022,Matalan,-19.75,Clothing
1341936022,Lori Alexander,7.32,-
1341936022,Arriva Wales,-0.01,Transport
1341936022,Hitachi Personal Finance,-4.22,Debt
1341936022,MegaBus,-4.21,Transport
1341936022,Brenda Ward,0.62,-
1341936022,Nicole Bailey,1.94,-
1341936022,Interest,3.27,-
1341936022,Nicole Bailey,5.27,-
1341936022,Nicole Bailey,6.02,-
1341936022,Payment received thank you,196.37,Credit Repayment
1341936022,Paintball UK,-35.94,Entertainment
1341936022,Matalan,-15.63,Clothing
1341936022,Lidl,-13.86,Food
1341936022,Matalan,-14.7,Clothing
1341936022,Sports Direct,-28.78,Clothing
1341936022,Sports Direct,-25.07,Clothing
1341936022,Salary BACS Payment,2000,Salary
1341936022,Barclaycard,-9.9,Debt
1341936022,Lori Alexander,3.16,-
1341936022,Barclaycard,-7.82,Debt
1341936022,WWF,-0.52,Charity
1341936022,Interest,1.64,-
1341936022,Primark,-22.59,Clothing
1341936022,MegaBus,-0.01,Transport
1341936022,MegaBus,-2.52,Transport
1341936022,Supercuts,-15.57,Healthcare
1341936022,Matalan,-8.49,Clothing
1341936022,Nicole Bailey,2.63,-
1341936022,Payment received thank you,100.22,Credit Repayment
1341936022,Brenda Ward,1.72,-
1341936022,Wonga,-4.25,Debt
1341936022,Hitachi Personal Finance,-6.85,Debt
1341936022,Payment received thank you,-100.22,Credit Repayment
1341936022,Primark,-21.39,Clothing
1341936022,Lori Alexander,4.7,-
1341936022,Arriva Wales,-6.58,Transport
1341936022,RSPCA,-11.93,Charity
1341936022,Hitachi Personal Finance,-3.03,Debt
1341936022,Hitachi Personal Finance,-1.3,Debt
1341936022,Lori Alexander,2.66,-
1341936022,Arriva Wales,-10.18,Transport
1341936022,Wonga,-3.39,Debt
1341936022,McColls,-5.63,Food
1341936022,Payment received thank you,12.84,Credit Repayment
1341936022,Primark,-8.1,Clothing
1341936022,National Express,-0.01,Transport
1341936022,Interest,0.73,-
1341936022,Payment received thank you,-12.84,Credit Repayment
1341936022,TicketMaster,-19.42,Entertainment
1341936022,Denise Patterson,0.41,-
1341936022,Hitachi Personal Finance,-9.21,Debt
1341936022,Brenda Ward,1,-
1341936022,Three Mobile,-3.59,Mobile
1341936022,National Express,-11.7,Transport
1341936022,Alan Scott,1.82,-
1341936022,Oxfam,-5.66,Charity
1341936022,WWF,-11.08,Charity
1341936022,M5 GoKarting,-37.26,Entertainment
1341936022,Payment received thank you,-283.84,Credit Repayment
1341936022,Payment received thank you,283.84,Credit Repayment
1341936022,Save the Children,-1.71,Savings
1341936022,Supercuts,-4.72,Healthcare
1341936022,TicketMaster,-20.92,Entertainment
1341936022,Shelter,-10.8,Charity
1341936022,Save the Children,-9.05,Charity
1341936022,RSPCA,-2.25,Savings
1341936022,RSPCA,-6.22,Savings
1341936022,Denise Patterson,1.2,-
1341936022,Lori Alexander,0.04,-
1341936022,Thames Water,-30.32,Water
1341936022,Barclaycard,-0.01,Debt
1341936022,Matalan,-13.22,Clothing
1341936022,MegaBus,-5.29,Transport
1341936022,TicketMaster,-26.82,Entertainment
1341936022,Lush,-24.28,Healthcare
1341936022,Brenda Ward,6.63,-
1341936022,Paintball UK,-36.79,Entertainment
1341936022,Arriva Wales,-0.01,Transport
1341936022,Payment received thank you,-277.01,Credit Repayment
1341936022,McColls,-6.68,Food
1341936022,Interest,3.02,-
1341936022,Subway,-15.35,Food
1341936022,Shelter,-1.66,Savings
1341936022,Payment received thank you,277.01,Credit Repayment
1341936022,Supercuts,-17.73,Healthcare
1341936022,Payment received thank you,-33.86,Credit Repayment
1341936022,Paintball UK,-36.43,Entertainment
1341936022,Subway,-20.08,Food
1341936022,Superdrug,-27.99,Healthcare
